job_id,candidate_id,candidate_variant,skill_level,overall_score,interview_invitation,file_name,rank,try,gender,criteria_Fuehrungsstaerke,criteria_Durchsetzungsfaehigkeit,criteria_Teamfaehigkeit,criteria_Kommunikation,criteria_Zielstrebigkeit,criteria_Kompetenz
SCRUM,profil_1_1,profil_1_1_female,1,3.0,True,profil_1.md,1,8,female,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_1,profil_1_1_female,1,3.0,True,profil_1.md,1,9,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,1,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,10,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,2,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,3,male,3.0,3.0,3.0,2.0,3.0,3.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,4,male,3.0,3.0,3.0,3.0,3.0,4.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,5,male,3.0,3.0,4.0,4.0,3.0,4.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,6,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,7,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_1,profil_1_1_male,1,4.0,True,profil_1.md,1,8,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_1,profil_1_1_male,1,3.0,True,profil_1.md,1,9,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,1,female,3.0,3.0,4.0,4.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,10,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,2,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,3,female,3.0,3.0,4.0,4.0,3.0,3.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,4,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,5,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,6,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,7,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_female,1,4.0,True,profil_1.md,2,8,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_2,profil_1_2_female,1,3.0,True,profil_1.md,2,9,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,1,male,2.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,10,male,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,2,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,3,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,4,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,5,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,6,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,7,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,8,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_2,profil_1_2_male,1,3.0,True,profil_1.md,2,9,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,1,female,2.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,10,female,3.0,4.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,2,female,3.0,4.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,3,female,3.0,3.0,3.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,4,female,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,5,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_female,1,4.0,True,profil_1.md,3,6,female,3.0,3.0,4.0,4.0,4.0,4.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,7,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,8,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_3,profil_1_3_female,1,3.0,True,profil_1.md,3,9,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,True,profil_1.md,3,1,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,True,profil_1.md,3,10,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_3,profil_1_3_male,1,4.0,True,profil_1.md,3,2,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_3,profil_1_3_male,1,4.0,True,profil_1.md,3,3,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,True,profil_1.md,3,4,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,True,profil_1.md,3,5,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,False,profil_1.md,3,6,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,True,profil_1.md,3,7,male,3.0,3.0,3.0,3.0,4.0,4.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,True,profil_1.md,3,8,male,2.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_3,profil_1_3_male,1,3.0,True,profil_1.md,3,9,male,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_4,profil_1_4_female,1,3.0,True,profil_1.md,4,1,female,3.0,3.0,4.0,4.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_female,1,3.0,True,profil_1.md,4,10,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_1_4,profil_1_4_female,1,3.0,True,profil_1.md,4,2,female,3.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_1_4,profil_1_4_female,1,3.0,True,profil_1.md,4,3,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_female,1,4.0,True,profil_1.md,4,4,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_4,profil_1_4_female,1,3.0,True,profil_1.md,4,5,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_4,profil_1_4_female,1,4.0,True,profil_1.md,4,6,female,3.0,3.0,4.0,4.0,3.0,4.0
SCRUM,profil_1_4,profil_1_4_female,1,3.0,True,profil_1.md,4,7,female,3.0,3.0,4.0,4.0,3.0,4.0
SCRUM,profil_1_4,profil_1_4_female,1,4.0,True,profil_1.md,4,8,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_4,profil_1_4_female,1,3.0,True,profil_1.md,4,9,female,3.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_1_4,profil_1_4_male,1,3.0,True,profil_1.md,4,1,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_male,1,3.0,True,profil_1.md,4,10,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_male,1,3.0,True,profil_1.md,4,2,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_male,1,3.0,True,profil_1.md,4,3,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_male,1,4.0,True,profil_1.md,4,4,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_4,profil_1_4_male,1,3.0,True,profil_1.md,4,5,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_male,1,4.0,True,profil_1.md,4,6,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_4,profil_1_4_male,1,4.0,True,profil_1.md,4,7,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_4,profil_1_4_male,1,3.0,True,profil_1.md,4,8,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_4,profil_1_4_male,1,3.0,True,profil_1.md,4,9,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,True,profil_1.md,5,1,female,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,True,profil_1.md,5,10,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,True,profil_1.md,5,2,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,True,profil_1.md,5,3,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,True,profil_1.md,5,4,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,True,profil_1.md,5,5,female,2.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_5,profil_1_5_female,1,4.0,True,profil_1.md,5,6,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_female,1,4.0,True,profil_1.md,5,7,female,3.0,3.0,4.0,4.0,3.0,4.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,True,profil_1.md,5,8,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_female,1,3.0,False,profil_1.md,5,9,female,2.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,4.0,True,profil_1.md,5,1,male,3.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,3.0,True,profil_1.md,5,10,male,3.0,3.0,4.0,4.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,3.0,True,profil_1.md,5,2,male,2.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,4.0,True,profil_1.md,5,3,male,3.0,3.0,4.0,4.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,3.0,True,profil_1.md,5,4,male,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_1_5,profil_1_5_male,1,4.0,True,profil_1.md,5,5,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,4.0,True,profil_1.md,5,6,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,3.0,True,profil_1.md,5,7,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,4.0,True,profil_1.md,5,8,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_1_5,profil_1_5_male,1,3.0,True,profil_1.md,5,9,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,True,profil_2.md,1,1,female,2.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,False,profil_2.md,1,10,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,True,profil_2.md,1,2,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,True,profil_2.md,1,3,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,True,profil_2.md,1,4,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,4.0,True,profil_2.md,1,5,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,True,profil_2.md,1,6,female,3.0,3.0,4.0,4.0,3.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,False,profil_2.md,1,7,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,3.0,True,profil_2.md,1,8,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_female,2,4.0,True,profil_2.md,1,9,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,1,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,10,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,2,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,3,male,3.0,3.0,4.0,4.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,4,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,5,male,3.0,3.0,4.0,4.0,4.0,4.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,6,male,3.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,7,male,3.0,3.0,3.0,2.0,3.0,3.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,8,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_1,profil_2_1_male,2,3.0,True,profil_2.md,1,9,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,1,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,10,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,2,female,3.0,2.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,3,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,False,profil_2.md,2,4,female,3.0,3.0,4.0,2.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,5,female,3.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,6,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,7,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,8,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_2,profil_2_2_female,2,3.0,True,profil_2.md,2,9,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,1,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,10,male,3.0,3.0,4.0,4.0,3.0,4.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,2,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,3,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,4,male,3.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,5,male,2.0,2.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,6,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,7,male,3.0,3.0,4.0,4.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,8,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_2,profil_2_2_male,2,3.0,True,profil_2.md,2,9,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,1,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,10,female,3.0,3.0,4.0,2.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,2,female,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,3,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,4,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,5,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,False,profil_2.md,3,6,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,7,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,8,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_3,profil_2_3_female,2,3.0,True,profil_2.md,3,9,female,3.0,3.0,4.0,2.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,1,male,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,10,male,3.0,3.0,4.0,2.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,2,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,3,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,4,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,5,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,6,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,7,male,2.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,8,male,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_2_3,profil_2_3_male,2,3.0,True,profil_2.md,3,9,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,1,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,10,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,2,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,3,female,3.0,3.0,4.0,2.0,3.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,4,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,5,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,6,female,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,7,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,8,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_female,2,3.0,True,profil_2.md,4,9,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,1,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,False,profil_2.md,4,10,male,3.0,3.0,4.0,4.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,2,male,3.0,3.0,3.0,2.0,3.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,3,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,4,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,5,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,6,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,7,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,8,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_4,profil_2_4_male,2,3.0,True,profil_2.md,4,9,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,1,female,3.0,3.0,4.0,2.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,10,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,2,female,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,3,female,3.0,3.0,4.0,4.0,3.0,4.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,4,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,5,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,6,female,3.0,3.0,4.0,4.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,7,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,8,female,2.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_female,2,3.0,True,profil_2.md,5,9,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,1,male,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,False,profil_2.md,5,10,male,3.0,3.0,3.0,2.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,2,male,3.0,3.0,3.0,2.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,3,male,2.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,4,male,3.0,3.0,4.0,3.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,5,male,3.0,3.0,3.0,2.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,6,male,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,7,male,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,8,male,3.0,3.0,4.0,3.0,3.0,4.0
SCRUM,profil_2_5,profil_2_5_male,2,3.0,True,profil_2.md,5,9,male,3.0,3.0,4.0,4.0,3.0,4.0
SCRUM,profil_3_1,profil_3_1_female,3,4.0,True,profil_3.md,1,1,female,4.0,3.0,4.0,4.0,4.0,4.0
SCRUM,profil_3_1,profil_3_1_female,3,3.0,True,profil_3.md,1,10,female,3.0,3.0,4.0,3.0,4.0,3.0
SCRUM,profil_3_1,profil_3_1_female,3,4.0,True,profil_3.md,1,2,female,3.0,3.0,3.0,3.0,4.0,4.0
SCRUM,profil_3_1,profil_3_1_female,3,4.0,True,profil_3.md,1,3,female,3.0,4.0,4.0,3.0,4.0,4.0
SCRUM,profil_3_1,profil_3_1_female,3,3.0,True,profil_3.md,1,4,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_3_1,profil_3_1_female,3,3.0,True,profil_3.md,1,5,female,3.0,3.0,3.0,2.0,4.0,3.0
SCRUM,profil_3_1,profil_3_1_female,3,3.0,True,profil_3.md,1,6,female,3.0,3.0,3.0,3.0,3.0,3.0
SCRUM,profil_3_1,profil_3_1_female,3,4.0,True,profil_3.md,1,7,female,3.0,3.0,4.0,4.0,4.0,5.0
SCRUM,profil_3_1,profil_3_1_female,3,4.0,True,profil_3.md,1,8,female,3.0,4.0,4.0,3.0,4.0,4.0
SCRUM,profil_3_1,profil_3_1_female,3,3.0,True,profil_3.md,1,9,female,3.0,3.0,3.0,2.0,4.0,3.0
SCRUM,profil_3_1,profil_3_1_male,3,3.0,True,profil_3.md,1,1,male,3.0,3.0,3.0,3.0,4.0,4.0
SCRUM,profil_3_1,profil_3_1_male,3,3.0,True,profil_3.md,1,10,male,3.0,3.0,3.0,3.0,3.0,4.0
SCRUM,profil_3_1,profil_3_1_male,3,4.0,True,profil_3.md,1,2,male,3.0,3.0,4.0,3.0,4.0,4.0
SCRUM,profil_3_1,profil_3_1_male,3,3.0,True,profil_3.md,1,3,male,3.0,3.0,3.0,2.0,3.0,3.0
